,YEAR,PLAYER,POS,BODY_FAT_%,HAND_LENGTH_(INCHES),HAND_WIDTH_(INCHES),HEIGHT_W/O_SHOES,HEIGHT_W/_SHOES,STANDING_REACH,WEIGHT_(LBS),WINGSPAN,LANE_AGILITY_TIME_(SECONDS),SHUTTLE_RUN_(SECONDS),THREE_QUARTER_SPRINT_(SECONDS),STANDING_VERTICAL_LEAP_(INCHES),MAX_VERTICAL_LEAP_(INCHES),MAX_BENCH_PRESS_(REPETITIONS),player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
408,2014,Jordan McRae,SG,5.2,8.75,8.5,75.75,77.25,104.0,179.4,84.5,11.07,3.15,3.39,27.5,34.5,,Jordan McRae,Binghamton,AE,5,1.5,92.7,11.2,66.7,66.67,0.0,7.0,0.0,31.1,0,0,0.0,2,3,0.667,0,0,0.0,0.0,3.5,0.0,Jr,6-Jun,14,-0.121261,77.1697,4.7,2018,37291,all,,0.0,1.0,3.0,1.0,1.0,0.3333,1.0,0.0,0.0,,,104.952,108.599,0.24598,3.02198,-6.74376,-5.57809,-1.16567,-3.64002,4.2857,-5.32323,1.68322,0.0,0.4286,0.4286,0.0,0.2857,0.1429,1.8571,Combo G,0.0
409,2014,Shabazz Napier,PG,7.35,8.25,8.5,71.0,73.0,93.0,175.2,75.25,11.6,3.13,3.2,30.5,37.5,,Shabazz Napier,Connecticut,Amer,40,87.2,115.9,28.1,51.7,59.11,3.4,15.0,30.8,17.7,207,238,0.87,126,281,0.448,87,215,0.405,1.0,3.2,48.0,Sr,1-Jun,13,5.63514,134.239,2.4,2014,18516,all,83.8,1.71052637,67.0,117.0,59.0,165.0,0.5726,0.3576,0.0,0.0,,24.0,93.6766,89.1857,4.90187,280.829,10.6422,6.8767,3.7655,11.1355,35.1,7.27733,3.85813,0.95,4.9,5.85,4.875,1.825,0.325,18.0,Scoring PG,9.39147
410,2014,Johnny O'Bryant III,PF,10.75,9.25,9.5,79.25,80.5,105.0,256.8,86.25,11.57,3.32,3.45,31.0,35.5,,Johnny O'Bryant III,LSU,SEC,34,74.2,98.6,28.5,49.8,52.78,10.8,16.6,11.5,21.0,118,186,0.634,202,407,0.496,1,2,0.5,2.9,1.0,45.5,Jr,9-Jun,2,2.66127,113.53,4.2,2014,21315,all,92.2,0.5092397,99.0,157.0,102.0,249.0,0.6306,0.4096,20.0,22.0,0.9091,36.0,101.845,98.8389,3.17589,180.952,0.522272,-0.0866158,0.608887,0.645986,30.0,0.962371,-0.316386,3.0,4.7059,7.7059,1.6176,0.5,0.9118,15.4412,PF/C,0.110601
411,2014,Lamar Patterson,SG,10.75,9.0,9.25,76.0,77.25,101.0,226.0,83.0,11.63,3.13,3.45,27.5,32.5,,Lamar Patterson,Pittsburgh,ACC,36,80.1,112.7,28.4,52.8,56.92,3.8,14.5,29.9,17.7,132,175,0.754,122,252,0.484,80,206,0.388,1.2,2.8,38.2,Sr,5-Jun,21,4.85819,131.398,2.5,2014,18530,all,80.4,1.65594391,85.0,127.0,37.0,125.0,0.6693,0.296,8.0,8.0,1.0,48.0,96.5636,92.8733,4.09089,209.714,10.1521,6.88828,3.26386,10.9278,32.5833,8.08272,2.84506,0.9722,3.8889,4.8611,4.2778,1.4167,0.3333,17.1111,Scoring PG,11.1419
412,2014,Adreian Payne,PF,7.55,9.25,9.5,81.0,81.75,109.0,238.5,88.0,,,,,,,Adreian Payne,Michigan St.,B10,31,56.7,113.5,27.1,56.5,60.66,6.8,22.9,10.2,16.1,109,138,0.79,134,250,0.536,44,104,0.423,3.8,1.0,39.0,Sr,10-Jun,5,4.11945,130.155,3.7,2014,16825,all,95.8,0.65078975,74.0,104.0,60.0,146.0,0.7115,0.411,38.0,42.0,0.9048,15.0,96.6971,91.739,3.68035,170.629,5.16282,3.50668,1.65614,6.39284,28.0645,5.0434,1.34944,1.5484,5.7097,7.2581,1.3226,0.4839,0.9032,16.4194,Stretch 4,7.20749
413,2014,Elfrid Payton,PG,5.65,8.75,9.0,74.5,75.75,98.5,185.4,80.0,11.06,2.92,3.23,31.5,35.5,,Elfrid Payton,Louisiana Lafayette,SB,32,90.2,107.4,29.5,51.6,54.07,7.2,12.0,32.3,19.4,167,283,0.59,205,384,0.534,14,54,0.259,1.5,3.6,64.6,Jr,3-Jun,2,4.04504,120.01,2.6,2014,23685,all,,1.52068129,169.0,247.0,36.0,137.0,0.6842,0.2628,21.0,24.0,0.875,10.0,102.995,102.617,3.38689,234.903,6.78961,4.67287,2.11674,7.30451,36.9062,5.60237,1.70214,2.4375,3.8125,6.25,5.75,2.3438,0.5625,19.3438,Scoring PG,2.54993
414,2014,Dwight Powell,PF,6.2,9.0,9.25,81.5,83.0,105.0,234.4,84.5,11.28,2.88,3.2,28.5,35.0,,Dwight Powell,Stanford,P12,36,80.8,101.3,26.8,47.5,52.69,7.3,17.3,20.4,19.6,145,211,0.687,165,340,0.485,10,39,0.256,2.8,2.4,55.7,Sr,10-Jun,33,3.02066,114.63,3.9,2014,17946,all,93.4,1.07691506,86.0,139.0,79.0,201.0,0.6187,0.393,22.0,26.0,0.8462,45.0,98.4977,93.3368,4.07434,236.615,5.40631,1.62738,3.77893,4.7505,32.4167,2.29425,2.45625,1.9444,4.9167,6.8611,3.1111,1.3056,0.8333,14.0278,Wing F,1.97224
415,2014,Julius Randle,PF,9.4,8.75,8.25,79.75,81.0,105.5,249.7,84.0,11.45,3.14,3.27,29.0,35.5,,Julius Randle,Kentucky,SEC,40,76.3,111.2,26.2,50.4,56.59,13.4,24.7,10.0,18.7,204,289,0.706,193,374,0.516,3,18,0.167,2.6,1.0,73.7,Fr,9-Jun,30,4.16801,127.016,3.0,2014,29051,all,99.8,0.5643564,132.0,197.0,61.0,176.0,0.6701,0.3466,37.0,40.0,0.925,7.0,96.732,91.0035,4.09889,249.652,5.23199,3.14857,2.08342,6.28816,30.825,4.90839,1.37976,3.5,6.925,10.425,1.425,0.5,0.775,14.975,C,0.875006
416,2014,Glenn Robinson III,SF,5.05,9.0,9.5,77.5,78.75,100.5,211.4,82.0,11.22,3.04,3.15,36.5,41.5,,Glenn Robinson III,Michigan,B10,37,80.1,113.7,21.2,53.2,56.59,6.0,11.5,7.6,11.6,87,115,0.757,149,265,0.562,33,108,0.306,1.0,1.9,30.8,So,6-Jun,1,3.90743,122.814,1.8,2014,28109,all,96.8,0.95656378,92.0,120.0,57.0,146.0,0.7667,0.3904,37.0,39.0,0.9487,40.0,104.582,99.1859,3.39214,186.272,5.6466,4.52562,1.12098,4.43553,32.2703,3.80246,0.633079,1.4595,2.973,4.4324,1.1892,0.9459,0.2973,13.0811,Wing G,5.78926
417,2014,LaQuinton Ross,SF,16.3,8.75,9.75,78.5,79.5,106.0,238.7,85.75,11.97,3.52,3.44,25.0,31.0,,LaQuinton Ross,Ohio St.,B10,9,2.2,94.5,27.8,40.0,49.11,0.0,13.7,5.3,18.3,6,7,0.857,3,7,0.429,2,8,0.25,0.0,0.0,46.7,Fr,8-Jun,10,0.293869,106.126,5.7,2012,26811,all,91.4,0.33333335,3.0,4.0,0.0,3.0,0.75,0.0,0.0,0.0,,,95.9535,90.7397,0.480522,5.23743,-4.85497,-1.99932,-2.85565,-3.03522,3.8889,-3.03814,0.00292313,0.0,0.4444,0.4444,0.1111,0.0,0.0,2.0,Wing F,13.7975
418,2014,Marcus Smart,PG,10.55,9.0,8.75,74.0,75.25,99.0,227.2,81.25,10.82,2.96,3.26,33.0,36.0,,Marcus Smart,Oklahoma St.,B12,31,72.9,110.4,29.9,48.6,55.18,5.1,14.9,30.1,15.4,182,250,0.728,114,222,0.514,49,164,0.299,1.9,5.0,64.8,So,4-Jun,33,4.59939,129.023,3.6,2014,24959,all,98.2,1.80485405,78.0,110.0,36.0,113.0,0.7091,0.3186,16.0,18.0,0.8889,6.0,91.3572,87.4668,4.69701,246.092,11.9444,7.06262,4.88179,10.9329,32.7097,5.92469,5.00823,1.4194,4.4839,5.9032,4.7742,2.871,0.5806,17.9677,Scoring PG,9.21149
419,2014,Russ Smith,PG,3.5,8.25,8.5,71.5,72.75,95.0,160.0,75.5,11.57,3.01,3.27,29.5,34.0,,Russ Smith,Louisville,Amer,37,73.2,113.9,30.7,54.1,57.61,2.9,9.6,31.6,18.1,153,217,0.705,155,300,0.517,70,181,0.387,0.4,4.0,45.1,Sr,Jun-00,2,4.58105,132.787,3.4,2014,18729,all,43.8,1.63809996,108.0,159.0,47.0,140.0,0.6792,0.3357,7.0,8.0,0.875,47.0,89.1082,86.915,4.3439,214.206,9.25691,6.21134,3.04557,10.7732,29.2703,6.83149,3.94171,0.7838,2.5135,3.2973,4.6486,2.0,0.1081,18.1892,Pure PG,9.54497
420,2014,Nik Stauskas,SG,12.05,8.5,8.5,77.25,78.5,102.0,206.9,79.75,10.79,2.92,3.27,29.0,35.5,,Nik Stauskas,Michigan,B10,36,86.0,124.1,23.9,58.6,64.17,1.6,8.8,18.8,14.0,168,204,0.824,93,186,0.5,92,208,0.442,0.9,1.0,51.8,So,6-Jun,11,6.30439,139.096,1.5,2014,28098,all,78.2,1.76121657,53.0,87.0,40.0,99.0,0.6092,0.404,15.0,17.0,0.8824,8.0,107.646,101.814,3.41738,171.682,7.59555,7.78089,-0.185343,8.41756,35.5833,8.06205,0.355509,0.4167,2.5,2.9167,3.2778,0.5556,0.3056,17.5,Combo G,10.3848
421,2014,Jarnell Stokes,PF,8.2,9.75,10.5,79.0,80.5,103.5,262.8,85.25,11.92,3.2,3.26,31.0,36.0,,Jarnell Stokes,Tennessee,SEC,36,81.2,117.2,25.7,53.7,58.01,15.1,23.2,13.4,16.1,156,226,0.69,196,365,0.537,0,0,0.0,2.8,1.4,61.9,Jr,8-Jun,5,4.95666,131.64,2.5,2014,23999,all,92.0,0.92206274,141.0,208.0,56.0,158.0,0.6779,0.3544,25.0,26.0,0.9615,35.0,95.0776,90.9367,4.3692,227.969,9.18819,5.26666,3.92153,8.73932,32.7222,6.64509,2.09423,4.1944,6.4722,10.6667,1.9722,0.6944,0.8889,15.2222,C,0.0
422,2014,Xavier Thames,PG,6.4,8.25,9.0,74.25,75.5,96.0,187.0,76.0,11.48,3.02,3.48,29.0,32.5,,Xavier Thames,San Diego St.,MWC,34,79.6,120.0,28.3,47.4,55.56,2.1,8.7,24.7,10.1,196,234,0.838,124,287,0.432,58,158,0.367,0.5,3.3,52.6,Sr,3-Jun,2,5.31471,135.81,2.6,2014,21860,all,76.0,2.21997818,42.0,77.0,82.0,210.0,0.5455,0.3905,0.0,0.0,,59.0,93.9106,90.6259,4.36141,180.118,9.21426,7.30863,1.90563,11.3892,32.0588,7.0451,4.34412,0.5882,2.3529,2.9412,3.2647,1.6471,0.1471,18.1765,Scoring PG,8.9561
423,2014,Noah Vonleh,PF,7.3,9.75,11.75,80.0,81.5,108.0,247.1,88.25,11.45,3.29,3.28,31.0,37.0,,Noah Vonleh,Indiana,B10,30,61.8,109.1,21.5,56.0,60.43,10.8,27.3,4.9,21.8,96,134,0.716,97,183,0.53,16,33,0.485,5.4,1.9,62.0,Fr,10-Jun,1,2.47652,114.762,4.1,2014,29985,all,98.0,0.2812544,73.0,122.0,24.0,61.0,0.5984,0.3934,24.0,27.0,0.8889,9.0,90.6372,86.69,3.93211,195.609,5.27582,0.682888,4.59293,6.05888,26.4667,2.72525,3.33363,2.3667,6.6,8.9667,0.6,0.8667,1.3667,11.2667,PF/C,2.41028
424,2014,T.J. Warren,SF,7.95,8.75,9.0,79.0,80.25,104.0,220.2,82.25,11.1,3.04,3.26,27.0,35.5,,T.J. Warren,North Carolina St.,ACC,35,84.8,113.7,33.6,54.8,57.35,10.8,12.8,8.6,12.2,156,226,0.69,311,536,0.58,31,116,0.267,1.8,3.1,34.7,So,8-Jun,24,6.29422,139.697,3.1,2014,26777,all,95.6,0.48195156,192.0,251.0,120.0,286.0,0.7649,0.4196,37.0,37.0,1.0,14.0,102.54,98.2359,3.80547,233.712,7.66874,7.04296,0.625785,10.6145,35.3714,9.31937,1.29514,3.2286,3.9143,7.1429,1.1429,1.8,0.6,24.8857,Wing F,5.71862
425,2014,C.J. Wilcox,SG,6.5,8.75,9.0,75.5,77.0,100.5,201.0,81.75,11.3,2.92,3.22,31.0,37.5,,C.J. Wilcox,Washington,P12,32,86.5,119.6,23.1,55.6,59.77,2.3,10.6,15.4,12.2,103,118,0.873,107,205,0.522,90,230,0.391,2.8,1.7,27.1,Sr,5-Jun,23,4.9257,128.704,2.7,2014,15155,all,78.0,1.49997033,56.0,83.0,51.0,121.0,0.6747,0.4215,11.0,12.0,0.9167,28.0,108.415,104.768,2.99175,183.651,6.08701,5.60009,0.486916,7.91906,34.875,7.20242,0.716637,0.6875,3.0312,3.7188,2.5312,1.0,1.0,18.3438,Wing G,12.0331
426,2014,Kendall Williams,PG,7.2,8.0,7.75,74.25,75.75,99.0,183.0,77.5,10.83,2.85,,27.0,33.0,,Kendall Williams,New Mexico,MWC,34,87.0,119.5,23.5,52.0,59.22,2.6,8.5,28.7,14.6,179,228,0.785,88,189,0.466,63,162,0.389,0.2,2.7,65.0,Sr,4-Jun,10,4.87581,128.081,2.0,2014,16559,all,,2.47059989,62.0,104.0,26.0,85.0,0.5962,0.3059,11.0,11.0,1.0,,101.268,98.2866,3.78947,201.701,7.43427,6.30719,1.12709,7.44796,35.2941,5.26093,2.18703,0.7353,2.8235,3.5588,4.9412,1.5588,0.0588,16.0,Scoring PG,8.19444
427,2014,Patric Young,PF,5.45,9.25,9.5,80.5,82.0,103.5,246.8,85.75,11.18,3.06,3.43,32.0,37.5,,Patric Young,Florida,SEC,39,65.5,112.0,22.6,54.1,55.66,12.2,16.3,6.7,13.3,87,146,0.596,171,316,0.541,0,0,0.0,4.5,1.6,46.2,Sr,9-Jun,4,3.12006,122.005,3.9,2014,16030,all,96.6,0.61222543,100.0,147.0,71.0,167.0,0.6803,0.4251,27.0,29.0,0.931,,90.7324,86.3182,3.94222,193.521,6.72232,2.269,4.45332,5.79623,26.2821,2.83069,2.96553,2.5897,3.5641,6.1538,0.7692,0.641,1.0513,11.0,C,0.0
428,2014,James Young,SG,5.1,9.0,9.5,77.25,78.75,104.0,213.3,84.0,,,,28.0,35.5,,James Young,Kentucky,SEC,40,80.2,111.7,21.8,49.8,53.64,3.7,11.0,10.8,15.9,125,177,0.706,101,215,0.47,82,235,0.349,0.6,1.4,39.3,Fr,6-Jun,1,3.736,121.225,2.6,2014,28736,all,98.4,0.89333331,56.0,89.0,45.0,126.0,0.6292,0.3571,20.0,22.0,0.9091,17.0,103.077,96.9728,3.64344,199.576,4.71558,4.20626,0.509324,5.06622,32.4,3.9176,1.14862,1.025,3.25,4.275,1.675,0.75,0.2,14.325,Wing G,10.8682
429,2013,Steven Adams,C,6.65,9.5,11.0,82.75,84.0,109.5,254.5,88.5,11.85,3.02,3.4,28.5,33.0,16.0,Steven Adams,Pittsburgh,BE,32,56.1,109.7,18.0,57.1,55.46,15.3,19.1,5.4,16.9,31,70,0.443,100,175,0.571,0,0,0.0,11.2,1.9,40.0,Fr,Jul-00,13,2.11474,110.145,2.8,2013,26892,all,99.2,0.57140248,85.0,129.0,15.0,46.0,0.6589,0.3261,29.0,33.0,0.8788,12.0,86.5013,83.1502,3.44551,158.07,9.76937,2.06394,7.70544,7.0935,23.4062,3.36616,3.72734,2.8125,3.5312,6.3438,0.625,0.6562,2.0312,7.2188,C,0.0
430,2013,Vander Blue,SG,4.6,8.5,9.5,75.5,77.25,100.5,197.4,78.0,10.4,2.7,3.14,28.0,37.5,4.0,Vander Blue,Marquette,BE,34,79.1,104.3,23.8,50.4,54.17,2.3,9.3,12.8,18.6,96,127,0.756,143,271,0.528,40,132,0.303,0.0,2.0,31.5,Jr,4-Jun,13,3.82267,117.747,2.1,2013,15569,all,94.6,0.78480745,90.0,140.0,53.0,131.0,0.6429,0.4046,15.0,16.0,0.9375,,101.018,96.5092,3.32015,169.089,3.47491,3.2605,0.214406,4.01277,33.0294,3.44985,0.562916,0.5882,2.6471,3.2353,1.8235,1.0294,0.0,14.7647,Combo G,7.37711
431,2013,Lorenzo Brown,PG,3.95,8.25,8.5,76.0,77.25,100.0,189.2,79.0,11.78,3.24,3.4,28.0,34.0,8.0,Lorenzo Brown,North Carolina St.,ACC,33,80.4,103.5,24.7,44.9,50.94,2.4,11.4,36.7,23.6,108,140,0.771,120,258,0.465,20,76,0.263,1.6,3.4,41.9,Jr,5-Jun,2,3.53875,113.825,2.3,2013,17642,all,,2.09651187,81.0,133.0,39.0,125.0,0.609,0.312,12.0,12.0,1.0,52.0,100.419,96.2932,3.50198,219.878,4.99859,3.359,1.63958,4.68851,34.2121,3.14485,1.54366,0.6667,3.6667,4.3333,7.2424,1.9697,0.5758,12.3636,Pure PG,3.88298
432,2013,Reggie Bullock,SG-SF,6.95,8.5,9.0,77.75,79.0,102.0,199.8,80.75,11.33,3.3,3.31,31.0,36.5,11.0,Reggie Bullock,North Carolina,ACC,34,76.5,126.5,18.2,59.8,61.7,6.6,15.8,16.2,12.3,56,73,0.767,80,149,0.537,85,198,0.429,0.9,2.2,21.0,Jr,7-Jun,35,4.94588,129.15,1.9,2013,16384,all,97.2,2.20929859,34.0,50.0,46.0,98.0,0.68,0.4694,0.0,0.0,,25.0,96.5996,92.1141,3.69359,214.266,10.8455,7.95074,2.89476,10.4947,31.6176,8.0144,2.48029,2.0294,4.5294,6.5588,2.7941,1.2353,0.2941,13.8529,Wing G,10.2971
433,2013,Trey Burke,PG,6.9,8.25,8.75,71.75,73.25,97.5,187.0,77.5,11.2,3.01,3.16,29.5,36.5,3.0,Trey Burke,Michigan,B10,38,87.6,121.4,28.9,52.9,56.85,1.8,8.9,37.4,13.1,132,164,0.805,176,350,0.503,74,193,0.383,1.6,2.8,30.2,So,Jun-00,3,7.31804,144.075,2.1,2013,21380,all,81.6,3.11109036,67.0,105.0,109.0,246.0,0.6381,0.4431,9.0,9.0,1.0,9.0,98.2568,92.27,4.09053,235.865,11.2633,9.55955,1.70372,12.2776,35.3947,9.22369,3.05393,0.5263,2.6842,3.2105,6.6316,1.6053,0.5263,18.5789,Pure PG,8.98223
434,2013,Kentavious Caldwell-Pope,SG,6.45,8.5,9.0,76.5,77.5,100.5,203.6,80.0,10.6,3.2,3.12,29.0,34.5,7.0,Kentavious Caldwell-Pope,Georgia,SEC,32,83.5,112.7,27.2,53.0,57.91,4.3,19.7,16.8,13.8,135,169,0.799,102,205,0.498,84,225,0.373,1.9,3.8,39.3,So,5-Jun,1,5.12839,128.133,2.6,2013,21152,all,97.8,0.90625,63.0,94.0,39.0,112.0,0.6702,0.3482,15.0,16.0,0.9375,8.0,89.8474,87.0285,4.50765,245.772,10.4573,7.10835,3.34899,12.3303,33.9375,8.44938,3.88088,1.1562,5.9062,7.0625,1.8125,2.0312,0.5312,18.4688,Wing G,13.215
435,2013,Isaiah Canaan,PG,5.9,8.25,9.5,71.0,72.0,94.5,188.4,76.5,10.98,2.89,3.22,33.0,40.5,16.0,Isaiah Canaan,Murray St.,OVC,29,91.2,112.4,30.7,52.4,57.63,1.7,9.1,27.7,17.3,149,181,0.823,114,233,0.489,91,245,0.371,0.4,2.6,37.9,Sr,1-Jun,3,5.17278,124.774,2.1,2013,14625,all,,1.29169554,51.0,94.0,63.0,139.0,0.5426,0.4532,3.0,5.0,0.6,34.0,101.604,101.912,3.0365,182.92,3.55847,5.21358,-1.65511,5.66985,37.1034,5.91546,-0.245615,0.5172,2.931,3.4483,4.2759,1.5862,0.1379,22.4138,Scoring PG,13.5266
436,2013,Jackie Carmichael,PF,5.8,9.0,10.25,79.5,81.0,107.0,241.2,85.5,11.83,3.07,3.35,30.0,32.0,13.0,Jackie Carmichael,Illinois St.,MVC,33,75.9,106.3,28.0,53.0,56.75,9.4,24.7,6.3,15.6,147,216,0.681,211,393,0.537,2,11,0.182,7.4,1.8,53.5,Sr,9-Jun,32,3.75932,119.605,3.3,2013,14075,all,,0.36364804,131.0,179.0,78.0,212.0,0.7318,0.3679,41.0,42.0,0.9762,,91.9448,89.5219,3.83102,244.056,3.4274,0.296674,3.13073,5.32374,30.5758,3.62169,1.70205,2.5152,6.7576,9.2727,0.8485,0.9697,2.0606,17.4242,C,0.622478
437,2013,Michael Carter-Williams,PG,4.4,7.5,8.5,76.75,77.75,101.0,184.4,79.25,10.68,3.7,3.22,31.5,41.0,8.0,Michael Carter-Williams,Syracuse,BE,40,87.5,102.6,24.4,43.8,49.13,4.0,11.1,40.2,24.1,129,186,0.694,120,274,0.438,35,120,0.292,1.7,4.8,47.2,So,6-Jun,1,3.78583,115.092,2.6,2013,23112,all,95.0,2.14705882,86.0,146.0,34.0,126.0,0.589,0.2698,20.0,24.0,0.8333,11.0,86.8313,82.318,5.29067,299.662,9.12808,4.84479,4.28329,8.82116,35.2,3.95766,4.86349,1.275,3.6,4.875,7.3,2.775,0.475,11.85,Pure PG,5.16731
438,2013,Will Clyburn,SF-SG,6.85,9.25,10.25,77.75,79.0,105.0,210.4,84.25,11.68,3.12,3.38,28.0,34.5,3.0,Will Clyburn,Iowa St.,B12,35,77.7,107.5,24.6,49.7,55.87,7.4,16.8,12.5,19.4,149,194,0.768,125,242,0.517,41,133,0.308,1.2,1.7,51.7,Sr,7-Jun,21,3.74807,118.636,1.9,2013,27731,all,,0.79346425,89.0,126.0,36.0,115.0,0.7063,0.313,26.0,33.0,0.7879,,99.6641,96.3078,3.19377,212.039,4.62499,3.67577,0.949219,4.20533,31.5429,3.8334,0.371924,2.0286,4.8,6.8286,2.0857,0.9143,0.3714,14.9143,Wing F,6.89883
439,2013,Robert Covington,SF-PF,4.7,9.0,8.5,78.25,79.5,106.0,208.6,85.75,11.69,3.1,3.34,29.5,36.0,9.0,Robert Covington,Tennessee St.,OVC,21,52.5,104.9,26.4,47.9,53.79,10.0,18.2,10.0,18.2,80,96,0.833,75,171,0.439,34,92,0.37,6.2,4.0,36.5,Sr,9-Jun,33,3.12846,113.109,3.8,2013,13215,all,,0.51851133,42.0,71.0,33.0,100.0,0.5915,0.33,13.0,15.0,0.8667,,95.433,94.2869,3.38683,158.872,5.34517,2.18947,3.15571,6.11365,31.2381,4.1736,1.94005,2.619,4.9048,7.5238,1.3333,2.1429,1.7619,15.8095,Stretch 4,8.1535
440,2013,Allen Crabbe,SG,4.65,8.25,8.5,77.25,78.25,103.5,197.4,83.25,10.67,3.1,3.32,30.5,36.0,10.0,Allen Crabbe,California,P12,33,90.2,108.7,25.4,52.8,56.83,3.3,14.8,16.2,16.4,113,139,0.813,151,284,0.532,64,184,0.348,1.9,1.9,29.7,Jr,6-Jun,23,4.89605,123.015,2.3,2013,18663,all,87.0,1.04818706,61.0,91.0,90.0,193.0,0.6703,0.4663,14.0,16.0,0.875,31.0,96.3071,92.3083,4.20554,221.672,6.67658,4.50198,2.17461,7.75047,36.2121,5.72903,2.02144,1.0,5.0606,6.0606,2.6364,1.1212,0.697,18.3939,Wing G,9.24179
441,2013,Seth Curry,SG,9.6,8.0,8.25,73.0,75.0,97.5,179.2,76.0,,,,,,,Seth Curry,Duke,ACC,35,78.5,121.7,22.6,57.7,61.67,2.2,6.8,9.7,9.6,123,152,0.809,102,207,0.493,95,217,0.438,0.5,1.6,35.8,Sr,2-Jun,30,5.45423,132.589,2.1,2013,16883,all,41.8,1.28574992,30.0,54.0,72.0,151.0,0.5556,0.4768,0.0,0.0,,,100.47,93.7792,3.59896,169.66,7.17772,7.17979,-0.00207077,8.69777,32.2857,7.68263,1.01513,0.5714,1.9714,2.5429,1.5429,0.8571,0.1714,17.4857,Combo G,11.2203
442,2013,Brandon Davies,PF,8.6,9.0,11.0,80.5,82.25,108.5,241.8,85.5,11.22,3.14,3.5,26.0,31.5,7.0,Brandon Davies,BYU,WCC,35,73.8,107.5,29.7,52.4,56.6,7.7,21.9,17.5,16.8,170,250,0.68,219,416,0.526,4,13,0.308,3.4,2.6,58.3,Sr,9-Jun,0,3.89971,121.981,4.3,2013,12227,all,34.8,0.92391394,107.0,148.0,113.0,269.0,0.723,0.4201,27.0,28.0,0.9643,,93.5377,89.8546,3.69197,241.433,6.07682,2.64805,3.42877,6.85062,29.5143,4.44465,2.40597,2.0857,5.9429,8.0286,2.4286,1.3429,0.9429,17.7143,Wing F,0.706245
443,2013,Dewayne Dedmon,C,8.35,9.0,11.0,82.0,83.5,109.0,238.8,88.0,12.75,3.26,3.4,28.0,32.5,8.0,Dewayne Dedmon,USC,P12,31,53.2,96.5,19.0,50.0,52.44,11.7,24.2,5.8,22.2,32,47,0.681,88,173,0.509,0,3,0.0,10.0,2.9,26.7,Jr,Jul-00,14,1.25908,100.445,5.4,2013,22191,all,48.6,0.38776415,48.0,72.0,39.0,99.0,0.6667,0.3939,27.0,31.0,0.871,,88.5165,84.1827,3.1758,183.119,7.28103,-0.624662,7.90569,4.85438,22.2903,-0.0909662,4.94535,2.2581,4.7097,6.9677,0.6129,1.0968,2.129,6.7097,C,0.25813
444,2013,Gorgui Dieng,C,5.35,9.0,10.0,81.75,82.75,111.5,229.6,87.5,,,,,,,Gorgui Dieng,Louisville,BE,33,63.1,112.6,18.2,53.4,56.23,12.9,22.1,12.3,18.9,73,112,0.652,125,234,0.534,0,0,0.0,9.4,2.6,47.9,Jr,11-Jun,10,3.55453,117.475,3.3,2013,18642,all,91.6,1.11863081,71.0,104.0,54.0,130.0,0.6827,0.4154,23.0,26.0,0.8846,21.0,81.001,76.177,5.26508,252.025,13.4759,3.72605,9.74983,10.437,31.0909,4.59809,5.83893,3.4242,5.9697,9.3939,2.0,1.3333,2.5152,9.7879,C,0.0
445,2013,James Ennis,SF,4.5,8.5,8.75,77.75,79.0,104.5,200.8,83.5,11.55,3.06,3.4,29.5,36.5,7.0,James Ennis,Long Beach St.,BW,31,83.5,111.0,24.0,55.9,61.02,6.3,15.5,14.2,21.0,110,129,0.853,114,198,0.576,53,148,0.358,4.1,3.1,37.3,Sr,7-Jun,11,3.91688,117.718,2.7,2013,19743,all,,0.74155343,86.0,115.0,28.0,83.0,0.7478,0.3373,27.0,29.0,0.931,50.0,101.415,100.029,2.99722,220.934,6.09608,3.83465,2.26142,7.1333,33.5161,5.67647,1.45683,1.8065,4.6452,6.4516,2.129,1.7419,1.2903,16.0323,Wing F,8.36339
446,2013,Carrick Felix,SF-SG,3.3,8.5,9.5,76.75,78.25,103.5,202.6,81.25,11.16,3.09,3.25,32.0,38.5,15.0,Carrick Felix,Arizona St.,P12,35,86.7,110.3,20.7,56.9,58.61,7.1,18.5,9.6,16.1,81,122,0.664,137,239,0.573,52,139,0.374,3.2,2.4,32.3,Sr,6-Jun,0,3.65829,114.315,3.4,2013,18207,all,,0.8143,112.0,172.0,25.0,67.0,0.6512,0.3731,34.0,38.0,0.8947,33.0,95.093,92.0928,4.06723,261.508,5.94911,3.48269,2.46643,5.61637,35.2857,3.74718,1.86919,2.0857,6.0571,8.1429,1.6286,1.4286,1.1143,14.6,Wing F,6.61834
